Decade,UN_Geosheme_Subregion,Disaster_Type,Climate_Scenario,Financial_mpact,Human_Impact,Disaster_Occurence
1960,Southern Africa,Droughts,,8562606,779917,90
1960,Southern Africa,Droughts,,79248935,450979,99
1960,Southern Africa,Droughts,,24789002,409206,88
1960,Southern Africa,Floods,,68257490,266347,96
1960,Southern Africa,Floods,,98654949,272195,94
1960,Southern Africa,Floods,,61590733,794504,14
1960,Southern Africa,Floods,,58150160,518464,22
1960,Southern Africa,Storms,,99877790,571140,37
1960,Southern Africa,Storms,,7331065,404451,65
1960,Southern Africa,Storms,,72637771,92041,4
1960,Southern Africa,Storms,,75622363,367844,52
1960,Southern Asia,Droughts,,56768430,124202,22
1960,Southern Asia,Droughts,,43209052,965218,28
1960,Southern Asia,Droughts,,38777024,766312,5
1960,Southern Asia,Droughts,,75228669,499659,17
1960,Southern Asia,Floods,,81630563,476496,23
1960,Southern Asia,Floods,,97693366,542407,62
1960,Southern Asia,Floods,,54966760,783208,16
1960,Southern Asia,Floods,,7170219,740372,6
1960,Southern Asia,Storms,,94334035,802491,96
1960,Southern Asia,Storms,,60360607,416153,17
1960,Southern Asia,Storms,,78595856,704350,22
1960,Southern Asia,Storms,,75581840,952614,45
1960,Southern Europe,Droughts,,79823795,744027,50
1960,Southern Europe,Droughts,,49579089,477587,44
1960,Southern Europe,Droughts,,52807211,57741,84
1960,Southern Europe,Droughts,,26716161,93694,85
1960,Southern Europe,Floods,,54515083,13020,59
1960,Southern Europe,Floods,,67153981,914887,42
1960,Southern Europe,Floods,,25900928,85636,79
1960,Southern Europe,Floods,,12609042,230400,61
1960,Southern Europe,Storms,,65571623,886490,18
1960,Southern Europe,Storms,,38867657,798429,78
1960,Southern Europe,Storms,,15532503,705458,62
1960,Southern Europe,Storms,,95762081,922858,35
1960,Western Africa,Droughts,,21714169,823479,58
1960,Western Africa,Droughts,,19270046,768558,13
1960,Western Africa,Droughts,,29382318,300697,90
1960,Western Africa,Droughts,,58546960,526112,14
1960,Western Africa,Floods,,7973626,131634,92
1960,Western Africa,Floods,,56379449,182183,77
1960,Western Africa,Floods,,7564838,205882,53
1960,Western Africa,Floods,,97594280,494870,29
1960,Western Africa,Storms,,94853038,979630,4
1960,Western Africa,Storms,,99495433,292626,7
1960,Western Africa,Storms,,63849701,851234,59
1960,Western Africa,Storms,,16170939,378017,73
1960,Western Asia,Droughts,,49320113,603064,31
1960,Western Asia,Droughts,,56789300,472396,5
1960,Western Asia,Droughts,,3234972,957484,97
1960,Western Asia,Droughts,,59439538,918317,47
1960,Western Asia,Floods,,54713454,996166,30
1960,Western Asia,Floods,,30675463,759326,18
1960,Western Asia,Floods,,13313965,210612,14
1960,Western Asia,Floods,,76320197,522132,53
1960,Western Asia,Storms,,61093956,374386,41
1960,Western Asia,Storms,,47183848,825913,78
1960,Western Asia,Storms,,43986173,436146,90
1960,Western Asia,Storms,,7161598,446806,38
1960,Western Europe,Droughts,,14198611,531016,90
1960,Western Europe,Droughts,,4306134,720987,24
1960,Western Europe,Droughts,,75111581,768996,54
1960,Western Europe,Droughts,,38979941,909497,87
1960,Western Europe,Floods,,34530633,959544,33
1960,Western Europe,Floods,,15011111,875837,65
1960,Western Europe,Floods,,57696705,363028,94
1960,Western Europe,Floods,,14893347,509984,56
1960,Western Europe,Storms,,52966012,480089,17
1960,Western Europe,Storms,,32497363,785900,5
1960,Western Europe,Storms,,98347723,264552,54
1960,Western Europe,Storms,,56832245,452766,21
1970,Australia and New Zealand,Droughts,,27868977,220530,54
1970,Australia and New Zealand,Droughts,,19791818,319815,97
1970,Australia and New Zealand,Droughts,,16516180,524450,1
1970,Australia and New Zealand,Droughts,,10121130,982201,91
1970,Australia and New Zealand,Floods,,3855089,443419,31
1970,Australia and New Zealand,Floods,,41742687,704239,19
1970,Australia and New Zealand,Floods,,3928138,282251,28
1970,Australia and New Zealand,Floods,,5709289,493997,86
1970,Australia and New Zealand,Storms,,43763727,43576,88
1970,Australia and New Zealand,Storms,,15933977,268914,97
1970,Australia and New Zealand,Storms,,9537187,567447,87
1970,Australia and New Zealand,Storms,,33605002,833968,92
1970,Caribbean,Droughts,,24860689,755958,2
1970,Caribbean,Droughts,,54068748,304812,74
1970,Caribbean,Droughts,,3649717,918364,89
1970,Caribbean,Droughts,,40833382,138606,6
1970,Caribbean,Floods,,32442227,688279,59
1970,Caribbean,Floods,,32414242,748496,57
1970,Caribbean,Floods,,5108821,146996,54
1970,Caribbean,Floods,,79895071,803310,71
1970,Caribbean,Storms,,36622986,281634,8
1970,Caribbean,Storms,,54527165,400546,71
1970,Caribbean,Storms,,71509826,759023,61
1970,Caribbean,Storms,,70597628,55730,58
1970,Central America,Droughts,,3190649,922456,65
1970,Central America,Droughts,,2680687,794636,25
1970,Central America,Droughts,,88506920,943366,74
1970,Central America,Droughts,,56587361,520468,18
1970,Central America,Floods,,74744211,346396,99
1970,Central America,Floods,,99962855,116656,31
1970,Central America,Floods,,3943438,221948,68
1970,Central America,Floods,,39205773,668739,55
1970,Central America,Storms,,79584865,421776,7
1970,Central America,Storms,,3577193,543700,87
1970,Central America,Storms,,4683979,898972,5
1970,Central America,Storms,,77610361,101845,39
1970,Central Asia,Droughts,,38763948,535423,91
1970,Central Asia,Droughts,,71587170,924061,17
1970,Central Asia,Droughts,,29617668,94469,59
1970,Central Asia,Droughts,,94654609,593161,81
1970,Central Asia,Floods,,18138783,445346,95
1970,Central Asia,Floods,,45395032,844945,58
1970,Central Asia,Floods,,40066871,669392,3
1970,Central Asia,Floods,,52807603,161463,13
1970,Central Asia,Storms,,33521081,830274,41
1970,Central Asia,Storms,,81868291,204523,86
1970,Central Asia,Storms,,86067173,672114,88
1970,Central Asia,Storms,,39087649,887842,27
1970,Eastern Africa,Droughts,,66343255,849310,34
1970,Eastern Africa,Droughts,,93801126,757000,98
1970,Eastern Africa,Droughts,,22441721,793168,21
1970,Eastern Africa,Droughts,,2669582,985571,88
1970,Eastern Africa,Floods,,8364846,828343,26
1970,Eastern Africa,Floods,,98169168,354755,31
1970,Eastern Africa,Floods,,46360761,45300,84
1970,Eastern Africa,Floods,,44845510,993652,39
1970,Eastern Africa,Storms,,40208654,399051,27
1970,Eastern Africa,Storms,,42972445,368604,77
1970,Eastern Africa,Storms,,81692412,610831,8
1970,Eastern Africa,Storms,,77677055,45495,55
1970,Eastern Asia,Droughts,,28279351,604339,23
1970,Eastern Asia,Droughts,,76877438,309575,97
1970,Eastern Asia,Droughts,,95038485,552348,42
1970,Eastern Asia,Droughts,,788554,152024,80
1970,Eastern Asia,Floods,,4560554,985667,34
1970,Eastern Asia,Floods,,30259958,681089,78
1970,Eastern Asia,Floods,,70815551,467424,72
1970,Eastern Asia,Floods,,32401665,100347,14
1970,Eastern Asia,Storms,,42160144,551940,44
1970,Eastern Asia,Storms,,17914252,12105,45
1970,Eastern Asia,Storms,,59843948,560444,34
1970,Eastern Asia,Storms,,87777061,362785,80
1970,Eastern Europe,Droughts,,67065826,869965,90
1970,Eastern Europe,Droughts,,4880177,38254,33
1970,Eastern Europe,Droughts,,2799017,982624,79
1970,Eastern Europe,Droughts,,36318218,524552,41
1970,Eastern Europe,Floods,,39283818,811031,0
1970,Eastern Europe,Floods,,94072842,701775,76
1970,Eastern Europe,Floods,,16464536,585018,81
1970,Eastern Europe,Floods,,36083577,421203,39
1970,Eastern Europe,Storms,,57640996,753001,75
1970,Eastern Europe,Storms,,29769522,223419,13
1970,Eastern Europe,Storms,,21311490,835506,67
1970,Eastern Europe,Storms,,86032969,802000,60
1970,Melanesia,Droughts,,84905884,207108,53
1970,Melanesia,Droughts,,97264277,548473,79
1970,Melanesia,Droughts,,33845621,365408,18
1970,Melanesia,Droughts,,51830743,573150,78
1970,Melanesia,Floods,,5035269,155553,92
1970,Melanesia,Floods,,25689961,725057,64
1970,Melanesia,Floods,,61256814,133723,65
1970,Melanesia,Floods,,3901608,746512,15
1970,Melanesia,Storms,,84172165,80458,24
1970,Melanesia,Storms,,93360164,493915,94
1970,Melanesia,Storms,,98032711,859808,54
1970,Melanesia,Storms,,95614470,608352,17
1970,Micronesia,Droughts,,11825072,520462,48
1970,Micronesia,Droughts,,293446,513301,53
1970,Micronesia,Droughts,,44634736,168861,72
1970,Micronesia,Droughts,,434147,366834,10
1970,Micronesia,Floods,,98326304,407361,48
1970,Micronesia,Floods,,21219630,12497,14
1970,Micronesia,Floods,,68378443,442173,35
1970,Micronesia,Floods,,72702331,686353,54
1970,Micronesia,Storms,,44974502,947964,84
1970,Micronesia,Storms,,24114992,110642,59
1970,Micronesia,Storms,,2334564,599005,98
1970,Micronesia,Storms,,88913293,904395,70
1970,Middle Africa,Droughts,,12095580,675818,50
1970,Middle Africa,Droughts,,85716351,899681,58
1970,Middle Africa,Droughts,,96268818,944632,54
1970,Middle Africa,Droughts,,71822808,193024,59
1970,Middle Africa,Floods,,49939975,110545,26
1970,Middle Africa,Floods,,3166276,511973,37
1970,Middle Africa,Floods,,78639518,483752,18
1970,Middle Africa,Floods,,33922524,408005,88
1970,Middle Africa,Storms,,44830022,706338,15
1970,Middle Africa,Storms,,54426232,120363,67
1970,Middle Africa,Storms,,40491490,995933,24
1970,Middle Africa,Storms,,31826950,399420,21
1970,Northern Africa,Droughts,,96191157,532761,4
1970,Northern Africa,Droughts,,95563328,162185,37
1970,Northern Africa,Droughts,,46009737,261044,97
1970,Northern Africa,Droughts,,56121295,931344,92
1970,Northern Africa,Floods,,55197304,637561,88
1970,Northern Africa,Floods,,13398160,301406,11
1970,Northern Africa,Floods,,25915567,586363,90
1970,Northern Africa,Floods,,39008906,676745,34
1970,Northern Africa,Storms,,37179267,899902,95
1970,Northern Africa,Storms,,12906166,530139,59
1970,Northern Africa,Storms,,52044758,517314,12
1970,Northern Africa,Storms,,75788795,470869,33
1970,Northern America,Droughts,,77361384,626387,35
1970,Northern America,Droughts,,59635558,276136,97
1970,Northern America,Droughts,,94764140,931249,81
1970,Northern America,Droughts,,4453886,614325,35
1970,Northern America,Floods,,71990273,162885,29
1970,Northern America,Floods,,24499302,534802,35
1970,Northern America,Floods,,83078140,94526,0
1970,Northern America,Floods,,38579410,257631,73
1970,Northern America,Storms,,23048225,551467,29
1970,Northern America,Storms,,66795261,823949,40
1970,Northern America,Storms,,26027334,173698,58
1970,Northern America,Storms,,64107546,830186,49
1970,Northern Europe,Droughts,,50674731,929621,59
1970,Northern Europe,Droughts,,1419792,999382,76
1970,Northern Europe,Droughts,,19895641,921967,20
1970,Northern Europe,Droughts,,85206982,514334,86
1970,Northern Europe,Floods,,26901296,935085,1
1970,Northern Europe,Floods,,21587369,573437,16
1970,Northern Europe,Floods,,94574896,377269,52
1970,Northern Europe,Floods,,77149355,395638,49
1970,Northern Europe,Storms,,69007814,381432,1
1970,Northern Europe,Storms,,63537288,346621,96
1970,Northern Europe,Storms,,72296781,829348,38
1970,Northern Europe,Storms,,11183054,407622,31
1970,Polynesia,Droughts,,10630134,779489,13
1970,Polynesia,Droughts,,84068266,616452,68
1970,Polynesia,Droughts,,78102056,973835,60
1970,Polynesia,Droughts,,50229479,186103,2
1970,Polynesia,Floods,,75433357,11117,39
1970,Polynesia,Floods,,10037254,293121,81
1970,Polynesia,Floods,,64492336,428562,36
1970,Polynesia,Floods,,32532716,781711,76
1970,Polynesia,Storms,,22042964,113339,71
1970,Polynesia,Storms,,23533597,102072,26
1970,Polynesia,Storms,,38755119,142707,92
1970,Polynesia,Storms,,11490808,277634,68
1970,South America,Droughts,,9932373,520301,91
1970,South America,Droughts,,71870519,560600,64
1970,South America,Droughts,,44789987,2773,54
1970,South America,Droughts,,32601929,86959,94
1970,South America,Floods,,18122597,37563,10
1970,South America,Floods,,26602955,531561,20
1970,South America,Floods,,75076000,878645,61
1970,South America,Floods,,4905502,313186,69
1970,South America,Storms,,75299870,810830,47
1970,South America,Storms,,22367769,717769,16
1970,South America,Storms,,98752128,509686,92
1970,South America,Storms,,56575399,28084,61
1970,South-Eastern Asia,Droughts,,81292026,29890,25
1970,South-Eastern Asia,Droughts,,66241136,102650,12
1970,South-Eastern Asia,Droughts,,47326261,873604,5
1970,South-Eastern Asia,Droughts,,66865553,31453,34
1970,South-Eastern Asia,Floods,,61860865,870228,4
1970,South-Eastern Asia,Floods,,34754148,371331,47
1970,South-Eastern Asia,Floods,,27319349,740383,56
1970,South-Eastern Asia,Floods,,20776387,2151,12
1970,South-Eastern Asia,Storms,,48887429,227087,28
1970,South-Eastern Asia,Storms,,56273617,650870,58
1970,South-Eastern Asia,Storms,,35322719,783453,62
1970,South-Eastern Asia,Storms,,79142662,404030,18
1970,Southern Africa,Droughts,,9816660,540237,88
1970,Southern Africa,Droughts,,51546767,631651,16
1970,Southern Africa,Droughts,,91187473,118336,70
1970,Southern Africa,Droughts,,94005059,529365,87
1970,Southern Africa,Floods,,93312330,256776,15
1970,Southern Africa,Floods,,46679198,59622,1
1970,Southern Africa,Floods,,51240548,307662,48
1970,Southern Africa,Floods,,16284456,263648,0
1970,Southern Africa,Storms,,70756434,83625,90
1970,Southern Africa,Storms,,31605227,610921,75
1970,Southern Africa,Storms,,26766611,12661,14
1970,Southern Africa,Storms,,65610010,510509,16
1970,Southern Asia,Droughts,,89167714,464712,94
1970,Southern Asia,Droughts,,5063804,743369,47
1970,Southern Asia,Droughts,,77532355,913572,85
1970,Southern Asia,Droughts,,75630140,581327,72
1970,Southern Asia,Floods,,61949876,545835,21
1970,Southern Asia,Floods,,37673618,171953,25
1970,Southern Asia,Floods,,47260558,382389,53
1970,Southern Asia,Floods,,33896599,523008,37
1970,Southern Asia,Storms,,11824048,254886,96
1970,Southern Asia,Storms,,71975668,690084,12
1970,Southern Asia,Storms,,25197471,318304,55
1970,Southern Asia,Storms,,74831184,231874,63
1970,Southern Europe,Droughts,,24543777,929588,32
1970,Southern Europe,Droughts,,87474054,911552,93
1970,Southern Europe,Droughts,,52178081,913531,75
1970,Southern Europe,Droughts,,48160576,201751,89
1970,Southern Europe,Floods,,79085846,351530,39
1970,Southern Europe,Floods,,90947482,855505,41
1970,Southern Europe,Floods,,96943050,979826,8
1970,Southern Europe,Floods,,16030423,144203,79
1970,Southern Europe,Storms,,54392531,213444,50
1970,Southern Europe,Storms,,89972971,25392,93
1970,Southern Europe,Storms,,41245451,122098,18
1970,Southern Europe,Storms,,93846291,560763,22
1970,Western Africa,Droughts,,83994203,443243,91
1970,Western Africa,Droughts,,3900629,382437,28
1970,Western Africa,Droughts,,79077128,414150,69
1970,Western Africa,Droughts,,82610040,796409,86
1970,Western Africa,Floods,,21734852,24372,57
1970,Western Africa,Floods,,87173296,648472,20
1970,Western Africa,Floods,,75329458,746552,58
1970,Western Africa,Floods,,71886040,948926,15
1970,Western Africa,Storms,,89378454,858390,73
1970,Western Africa,Storms,,36232687,114002,97
1970,Western Africa,Storms,,79737670,573821,37
1970,Western Africa,Storms,,73626927,581580,42
1970,Western Asia,Droughts,,1372770,901870,74
1970,Western Asia,Droughts,,5791706,391317,42
1970,Western Asia,Droughts,,81259869,757562,21
1970,Western Asia,Droughts,,95655779,866952,97
1970,Western Asia,Floods,,53967487,194141,19
1970,Western Asia,Floods,,77899509,24737,28
1970,Western Asia,Floods,,80513732,755698,4
1970,Western Asia,Floods,,16189861,402502,88
1970,Western Asia,Storms,,49159609,843942,19
1970,Western Asia,Storms,,10187337,496742,56
1970,Western Asia,Storms,,25026181,755774,14
1970,Western Asia,Storms,,83359364,570488,49
1970,Western Europe,Droughts,,88768222,145788,63
1970,Western Europe,Droughts,,84349575,807886,22
1970,Western Europe,Droughts,,41251537,758270,73
1970,Western Europe,Droughts,,73575572,134645,79
1970,Western Europe,Floods,,36795680,574282,29
1970,Western Europe,Floods,,57137494,698087,53
1970,Western Europe,Floods,,38585838,600631,12
1970,Western Europe,Floods,,87378367,898,52
1970,Western Europe,Storms,,40579980,236789,84
1970,Western Europe,Storms,,54344337,767587,44
1970,Western Europe,Storms,,93714128,404609,34
1970,Western Europe,Storms,,83380015,263009,99
1980,Australia and New Zealand,Droughts,,52656756,566359,12
1980,Australia and New Zealand,Droughts,,43264944,12888,68
1980,Australia and New Zealand,Droughts,,97601621,898249,33
1980,Australia and New Zealand,Droughts,,43182235,779032,95
1980,Australia and New Zealand,Floods,,963638,637511,17
1980,Australia and New Zealand,Floods,,11935134,871510,53
1980,Australia and New Zealand,Floods,,7554408,761462,68
1980,Australia and New Zealand,Floods,,80050143,834773,74
1980,Australia and New Zealand,Storms,,22833058,681019,63
1980,Australia and New Zealand,Storms,,64858397,187401,9
1980,Australia and New Zealand,Storms,,3254459,18978,3
1980,Australia and New Zealand,Storms,,61483593,807726,28
1980,Caribbean,Droughts,,88150005,63484,55
1980,Caribbean,Droughts,,51836670,221114,70
1980,Caribbean,Droughts,,54184484,536657,46
1980,Caribbean,Droughts,,66424051,790666,69
1980,Caribbean,Floods,,67111474,837274,58
1980,Caribbean,Floods,,49337659,665574,5
1980,Caribbean,Floods,,21535610,841376,25
1980,Caribbean,Floods,,40335559,825940,39
1980,Caribbean,Storms,,5214607,672760,9
1980,Caribbean,Storms,,54288329,800344,38
1980,Caribbean,Storms,,2041104,310058,87
1980,Caribbean,Storms,,50759890,973731,9
1980,Central America,Droughts,,7211083,244423,20
1980,Central America,Droughts,,10915347,933260,47
1980,Central America,Droughts,,52932933,18466,7
1980,Central America,Droughts,,37520937,94018,76
1980,Central America,Floods,,94939249,447795,8
1980,Central America,Floods,,78184615,212523,93
1980,Central America,Floods,,80996508,34711,55
1980,Central America,Floods,,29555920,355027,89
1980,Central America,Storms,,41326896,105700,4
1980,Central America,Storms,,65902604,405598,94
1980,Central America,Storms,,53303643,535117,62
1980,Central America,Storms,,68870544,595707,2
1980,Central Asia,Droughts,,54583505,63203,62
